S. cerevisiae			
Genes included in this table have RNA RPM >= 10.0 and RPF RPM > 0 for RNA-Seq and ribosome profiling data			
Transcript ID	mRNA RPKM	RPF RPKM	log2(TE)
YOR025W	63.46	33.26	-0.932059353
YOR026W	31.15	11.47	-1.441366772
YOR027W	521.83	897.58	0.782460643
YOR028C	13.44	15.15	0.172784656
YOR030W	20.62	4.38	-2.235041558
YOR033C	30.85	8.2	-1.911574675
YOR034C	36.4	12.46	-1.546634382
YOR035C	32.94	19.84	-0.731428529
YOR036W	23.42	31.59	0.431726861
YOR037W	19.89	15.95	-0.318486852
YOR038C	25.48	16.79	-0.601763047
YOR039W	112.95	110.15	-0.036214776
YOR040W	18.48	14.9	-0.310652426
YOR042W	101.62	96.77	-0.070552602
YOR043W	69.35	34.37	-1.012746031
YOR045W	176.64	311.16	0.816844535
YOR046C	212.07	241.14	0.185330435
YOR047C	34.12	19.47	-0.809364763
YOR048C	89.58	46.74	-0.938518932
YOR049C	13.37	10.07	-0.408935782
YOR051C	116.77	114.54	-0.027818163
YOR052C	105.41	221.78	1.073117531
YOR054C	15.74	13.31	-0.24192497
YOR056C	69.09	69.62	0.011024902
YOR057W	51.52	39.54	-0.381819722
YOR058C	35.39	15.52	-1.189213204
YOR060C	26.43	6.55	-2.012609613
YOR061W	97.8	102.64	0.069686705
YOR063W	6320.77	8311.78	0.39505715
YOR064C	24.7	9.56	-1.369428518
YOR065W	60.46	65.05	0.105568078
YOR066W	25.01	19.91	-0.329011836
YOR067C	67.7	45.41	-0.576145797
YOR069W	40.96	43.28	0.079484784
YOR070C	22.94	15.37	-0.577748226
YOR071C	26.57	11.88	-1.161263392
YOR073W	25.92	7.03	-1.882469124
YOR074C	55.39	77.66	0.487546169
YOR075W	33.14	25.92	-0.354507884
YOR076C	27.16	16.25	-0.741043761
YOR077W	18.4	25.69	0.481501124
YOR079C	26.32	26.94	0.033590362
YOR080W	22.86	5.62	-2.024183368
YOR081C	27.95	15.57	-0.844079339
YOR083W	24.29	19.9	-0.287594059
YOR084W	28.87	0.22	-7.035923774
YOR085W	125.3	128.69	0.038513537
YOR086C	130.35	80.46	-0.69604694
YOR087W	42.95	30.51	-0.493375951
YOR089C	66.12	159.42	1.269674004
YOR090C	53.02	31.69	-0.74250901
YOR091W	127.62	149.96	0.232723292
YOR092W	35.37	16.83	-1.071491042
YOR093C	26.55	7.77	-1.772725357
YOR094W	33.25	51	0.617142906
YOR095C	114.81	169.3	0.560333666
YOR096W	3032.63	4284.62	0.498597768
YOR097C	31.52	21.65	-0.54190051
YOR098C	74.71	50.34	-0.569596145
YOR099W	238	215.23	-0.14508239
YOR101W	66.78	65.23	-0.033880465
YOR103C	110.79	162.26	0.550479725
YOR104W	23.61	20.07	-0.234357425
YOR106W	31.31	27.35	-0.195082675
YOR108W	146.18	101.16	-0.531106997
YOR109W	87.14	49.91	-0.804006209
YOR110W	36.9	27.05	-0.447992222
YOR111W	16.73	22.11	0.40226158
YOR112W	37.51	31.88	-0.234623634
YOR113W	25.48	14.71	-0.792568031
YOR115C	49.48	38.99	-0.343741346
YOR116C	115.83	57.9	-1.000373707
YOR117W	197.58	232.23	0.233117437
YOR118W	30.28	17.46	-0.794311646
YOR119C	36.9	36.75	-0.005876566
YOR120W	22.6	15.26	-0.56656781
YOR122C	1220.69	1757.82	0.526090479
YOR123C	59.13	95.74	0.695231529
YOR124C	72.38	48.38	-0.581180338
YOR125C	44.34	38.89	-0.189209535
YOR126C	33.57	36.5	0.120723927
YOR127W	35.73	12.33	-1.534963114
YOR128C	104.68	123.33	0.236537948
YOR129C	14.85	4.97	-1.579145174
YOR130C	27.34	18.62	-0.55416017
YOR131C	45.61	59.46	0.382569293
YOR132W	57.89	41.55	-0.47846568
YOR136W	321.77	460.07	0.515823561
YOR137C	15.45	2.21	-2.805488563
YOR138C	36.38	25.28	-0.525149079
YOR140W	23.03	13.64	-0.755670767
YOR141C	44.96	36.67	-0.29404177
YOR142W	180.77	259.26	0.520244364
YOR143C	26.1	24.51	-0.090679323
YOR144C	21.65	8.9	-1.282489784
YOR145C	149.38	184.24	0.302599313
YOR147W	28.58	11.06	-1.369654531
YOR148C	38.47	20.82	-0.885763761
YOR149C	25.41	7.62	-1.737533473
YOR150W	96.73	83.29	-0.215820106
YOR151C	222.96	123.43	-0.853091819
YOR152C	21.27	6.55	-1.699253222
YOR153W	1371	879.71	-0.640128654
YOR154W	23.28	9.61	-1.276482722
YOR155C	39.48	29.27	-0.431699244
YOR157C	239.54	327.42	0.450875863
YOR158W	47.88	47.7	-0.005433886
YOR159C	63.53	123.5	0.959001118
YOR160W	34.3	22.76	-0.591708019
YOR161C	36.48	16.5	-1.144639705
YOR162C	17.77	4.87	-1.867450004
YOR163W	113.93	145.92	0.357029948
YOR164C	147.94	187.95	0.345336734
YOR165W	99.55	79.86	-0.317948244
YOR166C	26.39	10.94	-1.270378613
YOR167C	2914.53	3724.22	0.353675048
YOR168W	344.04	344.51	0.00196955
YOR171C	55.33	47.63	-0.216191375
YOR172W	22.14	5.02	-2.140895953
YOR173W	19.58	10.27	-0.930944583
YOR174W	32.88	21.77	-0.594868891
YOR175C	115.4	74.08	-0.63948722
YOR176W	100.47	121.02	0.268480708
YOR179C	36.49	37.12	0.02469556
YOR180C	14.71	0.67	-4.456492341
YOR181W	28.95	34.66	0.259708306
YOR185C	67.53	88.74	0.394055996
YOR187W	255.77	233.28	-0.132784432
YOR188W	39.18	20.85	-0.910070014
YOR189W	74.4	111.28	0.580819799
YOR191W	38.97	12	-1.699329526
YOR193W	22.73	6.2	-1.874257564
YOR194C	51.21	71.06	0.47261213
YOR195W	37.08	31.64	-0.228891644
YOR196C	46.45	34.14	-0.444215538
YOR197W	187.56	219.43	0.226408597
YOR198C	412.85	675.46	0.710252632
YOR201C	44.97	21.53	-1.062614565
YOR202W	97.2	138.51	0.510961919
YOR204W	598.41	749.52	0.324832691
YOR205C	25.2	5.54	-2.185465852
YOR206W	125.69	116.74	-0.106570899
YOR207C	96.64	58.38	-0.727146244
YOR208W	15.89	3.5	-2.182692298
YOR209C	167.47	168.41	0.008075127
YOR210W	358.04	543.14	0.601203342
YOR211C	52.39	30.47	-0.781901962
YOR212W	114.07	94.78	-0.267264852
YOR213C	27.46	15.56	-0.819489565
YOR215C	55.04	69.02	0.326534004
YOR216C	54.58	43.41	-0.330344972
YOR217W	65.56	51.18	-0.357235707
YOR219C	30	15.34	-0.967664018
YOR220W	43.18	64.73	0.584071261
YOR221C	42.31	32.23	-0.392594497
YOR222W	49.07	25.59	-0.939261124
YOR223W	18.66	29.99	0.684532536
YOR224C	351.98	503.93	0.51772989
YOR226C	121.86	154.23	0.339858772
YOR227W	34.68	7.65	-2.180572246
YOR228C	13.27	7.51	-0.821283558
YOR229W	29.47	21.8	-0.434918925
YOR230W	382.8	429.22	0.165126472
YOR231W	32.07	14.04	-1.191681418
YOR232W	297.44	403.78	0.440970778
YOR233W	38.24	18.81	-1.023582674
YOR234C	1588.56	2420.65	0.607674914
YOR236W	57.67	49.03	-0.234156261
YOR238W	29.44	21.83	-0.431465541
YOR239W	118.95	173.82	0.547238819
YOR241W	72.75	55.42	-0.392540537
YOR243C	104	86.43	-0.266979462
YOR244W	29.29	18.64	-0.652006333
YOR245C	31.04	20.97	-0.565801696
YOR246C	95.86	39.39	-1.283099523
YOR247W	297.75	444.11	0.576815549
YOR249C	17.84	7.81	-1.191721162
YOR250C	33.83	27.24	-0.312576474
YOR251C	69.2	91.82	0.408036394
YOR252W	61.59	132.14	1.101299217
YOR253W	141.08	158.99	0.172422546
YOR254C	194.29	164.12	-0.243460589
YOR256C	38.78	17.08	-1.183004828
YOR257W	30.2	90.54	1.584006757
YOR259C	192.53	238.5	0.308906002
YOR260W	139.42	94.39	-0.562731604
YOR261C	239.03	257.5	0.107380734
YOR262W	37.69	35.63	-0.081089312
YOR264W	78.4	74.96	-0.064732701
YOR265W	108.68	236.93	1.124374413
YOR266W	15.77	8.6	-0.874774095
YOR269W	15.8	5.93	-1.413820549
YOR270C	382.69	272.18	-0.491615142
YOR271C	177.14	203.9	0.202971751
YOR272W	97.44	118.93	0.287526641
YOR273C	34.53	24.33	-0.505114014
YOR274W	23.48	22.73	-0.046834724
YOR275C	39.33	12.84	-1.614984984
YOR276W	501.49	734.35	0.5502469
YOR278W	30.35	19.34	-0.650108722
YOR279C	11.84	15.22	0.362299278
YOR280C	41.75	52.51	0.330815998
YOR281C	99.07	105.12	0.085517024
YOR283W	90.13	141.6	0.65174197
YOR284W	22.89	15.44	-0.56804471
YOR285W	312.16	474.21	0.603240403
YOR286W	109.94	148.21	0.430926408
YOR287C	36.44	57.59	0.660295363
YOR288C	36.51	44.34	0.280317101
YOR290C	73.44	27.99	-1.391654572
YOR291W	39.64	15.51	-1.353758276
YOR292C	22.21	14.48	-0.61714779
YOR293W	3246.73	4653.95	0.519468297
YOR294W	146.59	231.77	0.660907148
YOR295W	24.08	18.02	-0.418236381
YOR296W	23.09	7.01	-1.719781824
YOR297C	41.05	41.69	0.02231915
YOR298C-A	888.22	1622.52	0.8692473
YOR299W	43.61	18.78	-1.215461927
YOR301W	90.41	35.98	-1.329287167
YOR303W	84.46	40.18	-1.071790683
YOR304C-A	57.74	66.05	0.193987454
YOR304W	50.68	25.88	-0.969578907
YOR305W	42.58	7.98	-2.415715298
YOR306C	32.86	11.38	-1.529831923
YOR307C	47.07	20.72	-1.18378385
YOR308C	22.17	19.28	-0.201503719
YOR310C	425.44	583.15	0.454911344
YOR311C	73.06	56.83	-0.362429038
YOR315W	91.9	63.15	-0.541282128
YOR316C	59.95	61.22	0.030243291
YOR317W	122.3	151.9	0.312697466
YOR319W	32.56	18.14	-0.843926244
YOR320C	84.04	44.51	-0.916946661
YOR321W	45.53	31.73	-0.520969938
YOR322C	41.33	16.13	-1.357442925
YOR323C	286.96	393.66	0.456100477
YOR324C	28.32	9.56	-1.566738742
YOR326W	181.8	83.5	-1.122504097
YOR327C	170.34	333.12	0.967624719
YOR328W	10.99	0.36	-4.93205067
YOR329C	31.59	15.77	-1.002285277
YOR330C	40.19	11.02	-1.866712353
YOR332W	774.58	1682.95	1.119506159
YOR334W	14.14	3.51	-2.010239185
YOR335C	494.45	474.85	-0.058352786
YOR336W	49.59	21.48	-1.207055232
YOR337W	23.37	9.68	-1.271578782
YOR340C	137.18	177.63	0.372805099
YOR341W	315.94	161.86	-0.964904102
YOR342C	63.24	42.18	-0.584278273
YOR344C	53.4	80.03	0.583701167
YOR346W	40.61	12.4	-1.711494907
YOR347C	41.98	43.24	0.042664356
YOR349W	11.33	4.65	-1.28484524
YOR350C	18.38	5.74	-1.679014125
YOR352W	20.73	23.78	0.198028599
YOR353C	31.8	15.43	-1.043288704
YOR354C	58.2	29.88	-0.961839005
YOR355W	133.04	67.82	-0.972077384
YOR356W	69.04	49.11	-0.491415642
YOR357C	89.04	96.77	0.120106269
YOR358W	19.59	16.36	-0.259944649
YOR359W	27.55	22.62	-0.284453389
YOR360C	41.4	23.78	-0.799882053
YOR361C	275.81	331.46	0.265160014
YOR362C	235.73	277.38	0.234728395
YOR363C	16.01	4.65	-1.783670687
YOR367W	70.44	65.9	-0.096116444
YOR368W	17.02	12.23	-0.476806633
YOR369C	5809.11	6893.14	0.246844168
YOR370C	114.16	51.64	-1.144496334
YOR371C	36.65	14.97	-1.291738977
YOR374W	127.99	147.96	0.20917611
YOR375C	479.73	593.59	0.307244126
YOR377W	35.09	18.02	-0.961460937
YOR380W	11.52	2.37	-2.281181753
YOR381W	14.51	0.36	-5.332906803
YOR382W	262.55	548.34	1.062478523
YOR383C	316.61	613.6	0.95459166
YOR384W	9.34	3.26	-1.518550585
YOR385W	15.34	16.1	0.069762205
YOR386W	16.06	11.07	-0.536816671
YPL001W	34.85	38.41	0.140323308
YPL002C	30.39	19.89	-0.611553399
YPL003W	23.11	9.48	-1.285558296
YPL004C	307.05	448.05	0.545186135
YPL005W	10.04	3.12	-1.686141335
YPL006W	51.46	24.63	-1.063034829
YPL007C	27.43	14.61	-0.908798444
YPL008W	18.46	4.3	-2.101993988
YPL010W	273.54	357.28	0.385303341
YPL011C	37.69	16.58	-1.184737788
YPL012W	121.69	81.52	-0.577984661
YPL013C	76.02	127.53	0.746385734
YPL014W	14.74	13.26	-0.152655749
YPL015C	74.89	29.49	-1.344547267
YPL018W	31.5	25.84	-0.285745759
YPL019C	530.08	412.98	-0.360138193
YPL020C	30.34	15.23	-0.994305144
YPL022W	39.34	8.71	-2.175252334
YPL023C	54.95	46.63	-0.236861051
YPL024W	33.73	14.06	-1.262435724
YPL026C	27.91	17.7	-0.657032764
YPL028W	510.95	660.85	0.371140725
YPL029W	23.08	8.06	-1.51779148
YPL030W	45.79	40.65	-0.171777213
YPL031C	61.61	75.26	0.288718754
YPL032C	83.96	62.73	-0.420546604
YPL034W	24.84	4.74	-2.389706209
YPL037C	1329.39	2593.18	0.963957944
YPL038W	39.54	30.96	-0.3529074
YPL039W	19.73	12.13	-0.701811406
YPL040C	23.21	7.67	-1.59744804
YPL042C	26.84	9.13	-1.555697906
YPL043W	102.6	113.52	0.145915764
YPL045W	31.92	14.87	-1.102056004
YPL048W	410.46	539.25	0.393712636
YPL049C	76.1	64.63	-0.235692462
YPL050C	160.05	108.21	-0.564688848
YPL051W	29.53	32.67	0.145785098
YPL052W	18.99	9.42	-1.011440941
YPL053C	92.51	77.65	-0.2526234
YPL055C	43.76	46.92	0.100590275
YPL057C	56.69	36.65	-0.629281071
YPL058C	44.23	17.65	-1.325357059
YPL059W	166.37	246.94	0.569765238
YPL060W	13.32	7.54	-0.820957654
YPL061W	1778.98	2623.68	0.560541479
YPL063W	145.75	158.51	0.121077976
YPL064C	39.64	17.8	-1.155079721
YPL065W	23.59	25.9	0.134776679
YPL066W	39.25	8.93	-2.135960574
YPL067C	23.08	32.18	0.479521102
YPL068C	17.94	16.25	-0.142740172
YPL069C	25.22	13.17	-0.93731293
YPL070W	23.29	18.26	-0.351023874
YPL071C	37.72	20.03	-0.913167255
YPL072W	19.09	4.92	-1.956086882
YPL074W	24.63	14.32	-0.782385135
YPL075W	56.69	8.95	-2.663134682
YPL076W	13.35	7.75	-0.784571526
YPL078C	190.01	229.84	0.27455455
YPL082C	78.13	19.56	-1.997970244
YPL084W	55.82	38.71	-0.528075817
YPL085W	99.08	70.76	-0.485659821
YPL086C	81.65	73.95	-0.142902738
YPL087W	52.85	38.49	-0.4574198
YPL088W	10.54	3.73	-1.498627331
YPL089C	18.16	8.83	-1.04027886
YPL091W	170.96	251.19	0.555120218
YPL092W	58.09	32.26	-0.848543391
YPL093W	249.88	181.47	-0.461504368
YPL094C	188.44	187.46	-0.007522449
YPL095C	15.21	6.68	-1.187100145
YPL096W	22.4	22.79	0.024902192
YPL097W	23.84	15.02	-0.666499423
YPL098C	122.71	202.88	0.725373827
YPL099C	32.37	42.34	0.387363904
YPL100W	25.05	23.04	-0.120669887
YPL101W	46.95	37.31	-0.331562798
YPL103C	23	14.38	-0.677570185
YPL104W	24.86	11.46	-1.117219252
YPL105C	59.45	35.69	-0.736156909
YPL106C	1434.31	1982.94	0.467284155
YPL107W	17.72	16.68	-0.087259315
YPL109C	12.77	4.48	-1.511187888
YPL110C	30.8	21.59	-0.512567108
YPL111W	187.62	296.05	0.658027229
YPL112C	79.04	58.53	-0.433406668
YPL115C	47.02	18.62	-1.336421466
YPL116W	43.56	25.79	-0.756192181
YPL117C	164.3	291.81	0.828696843
YPL118W	94.25	70.9	-0.410706991
YPL119C	6.77	5.27	-0.361352872
YPL120W	22.9	13.15	-0.800284799
YPL122C	38.48	20.23	-0.927612479
YPL123C	12.65	17.28	0.449965833
YPL125W	49.5	30.16	-0.714792097
YPL126W	115.01	87.35	-0.396879699
YPL127C	139.08	255.04	0.874808562
YPL128C	46.12	36.91	-0.321380775
YPL129W	110.16	170.41	0.629409534
YPL131W	4494.8	6471.93	0.525939081
YPL132W	27.21	17.11	-0.669297197
YPL133C	24.92	9.87	-1.336182079
YPL134C	26.13	13.14	-0.991741849
YPL135W	141.78	217.4	0.616697905
YPL137C	62.78	19.55	-1.683136421
YPL138C	26.42	18.68	-0.500136012
YPL139C	24.03	37.24	0.632016424
YPL140C	16.7	9.28	-0.847651392
YPL141C	34.94	15.21	-1.199859455
YPL143W	3097.86	5192.39	0.745126801
YPL144W	59.49	57.63	-0.045827159
YPL145C	226.78	233.8	0.043981517
YPL146C	62.71	75.84	0.274263445
YPL147W	5.88	1.93	-1.607215308
YPL149W	30.07	6.02	-2.320489476
YPL150W	26.67	9.11	-1.549694866
YPL151C	30.14	14.68	-1.037827449
YPL152W	29.34	23.26	-0.335017774
YPL153C	18.26	10.61	-0.783262109
YPL154C	446.56	470.41	0.0750647
YPL155C	23.92	15.41	-0.634350528
YPL156C	18.38	13.88	-0.405129199
YPL157W	35.37	24.12	-0.552296312
YPL158C	51.62	37.93	-0.44459077
YPL159C	32.41	38.97	0.265924911
YPL160W	553	539.62	-0.03533566
YPL161C	21.84	16.95	-0.365687583
YPL162C	35.16	21.09	-0.737375975
YPL163C	100.17	195.39	0.963906133
YPL164C	14.3	3.58	-1.997983654
YPL167C	10.91	0.59	-4.208792337
YPL168W	17.47	7.69	-1.183824105
YPL169C	62.9	62.26	-0.01475444
YPL170W	39.49	85.63	1.116628958
YPL172C	24.12	11.78	-1.033890368
YPL173W	33.13	44.94	0.439861921
YPL174C	14.86	2.05	-2.857738301
YPL175W	23.74	13.46	-0.818641525
YPL176C	42.04	27.1	-0.633469818
YPL177C	84.3	83.18	-0.019295946
YPL178W	140.19	154.29	0.138261116
YPL179W	71.59	21.32	-1.747550642
YPL180W	32.86	19.68	-0.73960226
YPL181W	39.95	40.54	0.021150586
YPL183C	62.28	44.29	-0.491787947
YPL183W-A	74.88	144.73	0.950711658
YPL184C	104.16	66.93	-0.638076434
YPL188W	36.8	42.66	0.213178199
YPL191C	18	11.97	-0.588573754
YPL193W	30.59	16.27	-0.910845856
YPL194W	19.73	8.01	-1.300516808
YPL195W	80.82	46.02	-0.812451368
YPL196W	27.07	35.78	0.4024585
YPL199C	126.45	157.18	0.31385062
YPL202C	30.4	26.29	-0.209557182
YPL203W	43.09	41.96	-0.038338421
YPL204W	89.47	76.27	-0.230288317
YPL206C	50.82	79.48	0.645195497
YPL207W	78.83	40.61	-0.956909747
YPL208W	42.98	22.95	-0.905171329
YPL209C	11.07	9.9	-0.161154792
YPL210C	108.12	91.22	-0.245211342
YPL211W	203.59	263.6	0.37268367
YPL212C	85.8	81.72	-0.070288444
YPL213W	24.62	38.35	0.639395816
YPL214C	22.43	9.16	-1.292010117
YPL215W	58.23	59.02	0.019441302
YPL216W	8.33	2.85	-1.547354576
YPL217C	81.12	68.23	-0.249651436
YPL218W	540.56	670.76	0.311341898
YPL219W	17.38	13.26	-0.390347307
YPL221W	73.45	28.13	-1.384652938
YPL222W	14.4	7.92	-0.862496476
YPL224C	29.95	18.46	-0.69815345
YPL225W	421.06	765.2	0.861811045
YPL226W	244.35	188.06	-0.377756082
YPL227C	92.95	61.8	-0.588848027
YPL228W	40.12	44.77	0.158210712
YPL231W	816.23	625.4	-0.384196518
YPL232W	121.21	134.97	0.155130045
YPL233W	42.46	30.73	-0.466456604
YPL234C	355.02	378.67	0.093040828
YPL235W	127.87	177.79	0.475496352
YPL236C	17.14	10.04	-0.77160784
YPL237W	512.83	529.84	0.047076103
YPL239W	112.41	172.84	0.620666753
YPL241C	28.33	20.53	-0.464596974
YPL242C	45.54	15.63	-1.542816513
YPL243W	106.95	107.19	0.003233837
YPL244C	60.59	20.29	-1.57831084
YPL245W	37.57	26.4	-0.509043186
YPL246C	111.3	80.44	-0.468468606
YPL247C	21.13	12.26	-0.785333788
YPL249C	31.16	33.36	0.098424055
YPL250C	44.36	68.35	0.623681972
YPL252C	81.03	119.41	0.559395615
YPL253C	17.77	11.36	-0.645480847
YPL254W	47.89	32.16	-0.574457029
YPL255W	24.38	9.04	-1.431303448
YPL256C	76.41	53.23	-0.521521894
YPL258C	9.38	0.36	-4.703519111
YPL259C	47.97	32.44	-0.56435862
YPL260W	77.07	94.68	0.296890315
YPL262W	187.83	190.93	0.023616298
YPL263C	94.85	76.21	-0.315667458
YPL265W	178.34	175.72	-0.021351918
YPL266W	118.66	118.72	0.000729309
YPL267W	28.31	47.55	0.748133592
YPL268W	21.21	5.35	-1.987133824
YPL269W	17.78	2.94	-2.596367264
YPL270W	60.33	20.06	-1.588553976
YPL271W	228.48	441.02	0.948776198
YPL274W	86.39	69.72	-0.309291755
YPR002W	9.22	4.61	-1
YPR003C	21.08	9.16	-1.202455364
YPR004C	130.9	109.43	-0.258456793
YPR005C	12.03	3.09	-1.960957899
YPR006C	16.26	10.09	-0.688401083
YPR008W	33.95	21.1	-0.686168576
YPR009W	36.93	10.95	-1.753862393
YPR010C	283.53	192.54	-0.558343198
YPR010C-A	75.49	141	0.901337711
YPR011C	31.78	15.01	-1.082195148
YPR013C	15.31	4.33	-1.822035353
YPR016C	248.96	333.7	0.422637721
YPR017C	40.86	36.91	-0.146677466
YPR018W	24.83	24.85	0.00116159
YPR019W	60.76	38.3	-0.665777478
YPR020W	69.23	167.6	1.275552896
YPR021C	25.42	6.44	-1.980831437
YPR022C	32.59	13.62	-1.258702649
YPR023C	82.89	60.41	-0.456410676
YPR024W	123.41	72.92	-0.759072835
YPR025C	29.37	25.69	-0.193136375
YPR026W	14.08	4.93	-1.513987782
YPR028W	483.43	540.78	0.161734792
YPR029C	62.68	39.18	-0.677887782
YPR031W	17.24	6.89	-1.323183886
YPR032W	29.17	21.53	-0.438137067
YPR033C	342.08	394.55	0.205874382
YPR034W	74.92	64.94	-0.206243515
YPR035W	597.54	936.46	0.64818208
YPR036W	415.59	462.67	0.154822616
YPR036W-A	363.1	1296.2	1.835849504
YPR037C	63.97	55.09	-0.21560502
YPR040W	29.38	34.36	0.225895641
YPR041W	288.3	460.47	0.67553633
YPR043W	5094.67	8710.84	0.773823146
YPR045C	47.5	38.94	-0.286674629
YPR046W	22.99	20.74	-0.148590572
YPR047W	14.57	10.81	-0.430634354
YPR048W	38.29	24.32	-0.654824431
YPR049C	18.29	7.13	-1.359081093
YPR051W	62.36	82.32	0.400622054
YPR052C	466.84	559.03	0.259997526
YPR055W	35.7	19.09	-0.903106972
YPR056W	36.35	28.05	-0.373954593
YPR057W	34.21	14.07	-1.281795776
YPR058W	68.64	61.25	-0.164339709
YPR060C	85.84	104.35	0.281708619
YPR062W	198.02	456.04	1.203514221
YPR063C	162.29	346.11	1.092656519
YPR065W	40.06	60.96	0.605700482
YPR066W	11.82	9.38	-0.333570208
YPR067W	56.64	28.4	-0.995930336
YPR068C	10.56	5.7	-0.88957601
YPR069C	546.32	717.16	0.392548784
YPR070W	30.17	15.82	-0.931365097
YPR071W	27.33	14.03	-0.961970451
YPR072W	89.01	92.84	0.060779095
YPR073C	146.62	211.19	0.526459613
YPR074C	943.94	1002.23	0.086446563
YPR075C	76.34	44.56	-0.776689954
YPR079W	28.48	33.42	0.230762587
YPR081C	18.1	10.08	-0.844494058
YPR082C	43.7	36.37	-0.264884354
YPR083W	13.09	6.2	-1.078124977
YPR084W	18.6	8.22	-1.178092322
YPR085C	18.95	4.97	-1.930880092
YPR086W	88.47	76.32	-0.213127152
YPR088C	182.06	183.02	0.007587326
YPR089W	44.34	24.99	-0.827257869
YPR091C	69.75	32.64	-1.09555216
YPR093C	14.79	10.42	-0.505266775
YPR094W	53.5	70.49	0.397879714
YPR095C	23.66	6.18	-1.93677133
YPR097W	62.34	35.2	-0.824582726
YPR098C	73.15	89.07	0.28408173
YPR100W	99.7	114.67	0.201822593
YPR101W	38.05	41.74	0.133534147
YPR103W	243.94	315.88	0.372850252
YPR104C	32.2	20.57	-0.646518894
YPR105C	56.25	18.83	-1.578820096
YPR106W	35.47	22.28	-0.670850098
YPR107C	31.99	37.9	0.244576856
YPR108W	165.5	214.16	0.371857827
YPR109W	35.43	12	-1.56193706
YPR110C	297.66	316.12	0.08680695
YPR111W	21.78	13.82	-0.656246338
YPR112C	77.52	81.41	0.070637448
YPR113W	299.79	264.81	-0.178994657
YPR114W	112.6	69.05	-0.705493508
YPR115W	45.44	9.69	-2.229394264
YPR116W	19.22	10.2	-0.914039184
YPR117W	19.59	0.49	-5.321191838
YPR118W	156.21	131.86	-0.244479826
YPR119W	63.86	46.7	-0.451490003
YPR120C	27.94	19.4	-0.526275368
YPR121W	8.62	0.01	-9.751544059
YPR122W	34.15	11.52	-1.567744862
YPR124W	312.25	337.41	0.11180116
YPR125W	41.39	50.52	0.287572391
YPR127W	48.9	32.61	-0.584520024
YPR128C	67.21	49.23	-0.449138164
YPR129W	115.09	151.32	0.394840196
YPR131C	53.48	72.99	0.448699356
YPR133C	88.68	109.23	0.300688471
YPR133W-A	380.82	464.09	0.285295363
YPR134W	22.23	13.29	-0.742166844
YPR135W	34.45	30.71	-0.165795471
YPR137W	74.68	65.4	-0.191431292
YPR138C	64.23	16.8	-1.934786063
YPR139C	54.73	41.71	-0.391938544
YPR140W	30.71	13.82	-1.151950897
YPR141C	19.66	16.29	-0.271276718
YPR143W	74.14	104.71	0.498075209
YPR144C	53.14	44.49	-0.256317129
YPR145W	458.73	509.96	0.15273883
YPR147C	64.49	50.38	-0.356224347
YPR148C	124.07	94.9	-0.386674323
YPR149W	671.14	1013.65	0.594873945
YPR152C	14.8	13.18	-0.167246806
YPR155C	20.2	14.56	-0.472344937
YPR158W	41.92	34.02	-0.301255576
YPR159W	135.85	111.97	-0.278902321
YPR160W	40.22	31.66	-0.345251826
YPR161C	51.99	40.21	-0.370679819
YPR162C	28.2	19.46	-0.535183453
YPR163C	497.26	725.06	0.544100001
YPR164W	39.93	10.8	-1.88644176
YPR165W	467.31	712.03	0.607558118
YPR166C	94.28	127.2	0.432075007
YPR168W	32.65	26.54	-0.298914621
YPR169W	67.15	42.32	-0.666047772
YPR170W-B	387.6	383.22	-0.016395714
YPR171W	30.92	22.27	-0.473438761
YPR172W	76.33	112.12	0.554721553
YPR173C	101.26	65.95	-0.618619825
YPR174C	28.86	31.19	0.112012253
YPR175W	25.46	16.65	-0.612710242
YPR176C	39.78	42.74	0.103543632
YPR178W	19.63	17.92	-0.131489535
YPR179C	21.09	14.94	-0.497378947
YPR180W	40.55	51.59	0.347389532
YPR181C	274.69	255.93	-0.102055121
YPR182W	90.05	147.22	0.709175495
YPR183W	206.65	418.6	1.018382948
YPR184W	14.61	5.54	-1.398998297
YPR185W	23.11	12.61	-0.873948984
YPR186C	21.02	13.83	-0.603961513
YPR187W	329.24	415.95	0.337270495
YPR188C	85.98	115.38	0.424320153
YPR189W	61.46	48.1	-0.353610873
YPR190C	55.21	40.01	-0.464568972
YPR191W	110.68	115.51	0.061623206
YPR194C	6.3	0.53	-3.571287564
YPR198W	29.43	28.63	-0.039759872
YPR199C	37.55	13.68	-1.456744678
